"","fee0X128EU","fee1X128EU","liquidityEU","Date","token0PriceEU","tvlUSDEU"
"37",2.19192151837691e+33,1.03468129938207e+42,25012704497285390336,2023-01-11 23:00:00,1350.02694948368,301300888.563679
"38",2.19219700347085e+33,1.03481584882053e+42,21045626721962524672,2023-01-12,1389.58258515669,304403046.988932
"39",2.19235320820628e+33,1.03488761929927e+42,1.8301112848267e+19,2023-01-12 01:00:00,1414.15697322583,306699438.398785
"40",2.19243108246838e+33,1.03496154860152e+42,22342993476677558272,2023-01-12 02:00:00,1402.44824772001,307010758.238114
"41",2.19249241673625e+33,1.03501170820321e+42,22803191315472441344,2023-01-12 03:00:00,1398.3400713291,305694115.84152
"42",2.19251948772315e+33,1.03502663310534e+42,22020641913935929344,2023-01-12 04:00:00,1401.42994543831,310153671.531101
"43",2.19254307144606e+33,1.03503916190733e+42,22293174408117387264,2023-01-12 05:00:00,1404.07462387246,310474195.172825
"44",2.19255778186481e+33,1.03506461313365e+42,41271428044505931776,2023-01-12 06:00:00,1394.88473746949,308856963.599478
"45",2.19257958560071e+33,1.03507219593316e+42,26586378271516131328,2023-01-12 07:00:00,1399.80068710446,307957850.256491
"46",2.19262956764851e+33,1.03511059023423e+42,4.6457881809038e+19,2023-01-12 08:00:00,1398.20269797124,309607807.52754
"47",2.19264350113708e+33,1.03511916772179e+42,46324565989420711936,2023-01-12 09:00:00,1399.38418640137,308102334.593253
"48",2.19265829472815e+33,1.03512826248909e+42,2.8747279925782e+19,2023-01-12 10:00:00,1399.97279509902,309397040.970811
"49",2.19267169720935e+33,1.03513851077334e+42,46507606667518263296,2023-01-12 11:00:00,1399.57334699311,309402255.51518
"50",2.19269552815933e+33,1.03515820229864e+42,1.14222304083389e+20,2023-01-12 12:00:00,1397.96808514071,310228842.125649
"51",2.19271890497187e+33,1.03517296228808e+42,47031201557469880320,2023-01-12 13:00:00,1399.17544294776,309502179.993715
"52",2.19298841706445e+33,1.03535666563137e+42,25696880678831087616,2023-01-12 14:00:00,1405.86535409855,309993953.454646
"53",2.1930979129975e+33,1.03547577351687e+42,24396206419835207680,2023-01-12 15:00:00,1381.298084341,306932601.217376
"54",2.19316338302465e+33,1.0355152529672e+42,4.564140253135e+19,2023-01-12 16:00:00,1386.01051675893,308766182.375434
"55",2.19318715389334e+33,1.0355323696967e+42,46701609360415440896,2023-01-12 17:00:00,1386.03019876159,308576179.514266
"56",2.19339440430151e+33,1.03561147165051e+42,20767968077922377728,2023-01-12 18:00:00,1427.96161819905,311871512.40831
"57",2.19358366723319e+33,1.03575321093606e+42,23936266582752337920,2023-01-12 19:00:00,1422.30812880502,311415000.392589
"58",2.1936787929736e+33,1.03581522258949e+42,26222736571952435200,2023-01-12 20:00:00,1425.31641033301,312624643.967194
"59",2.1937772515905e+33,1.03587146529087e+42,1.60127158252683e+21,2023-01-12 21:00:00,1433.34574496418,342226056.754124
"60",2.19389557258561e+33,1.03596377314188e+42,28509873931711918080,2023-01-12 22:00:00,1427.22013588901,313621239.066557
"61",2.19407032188045e+33,1.03609336145471e+42,30530235430884245504,2023-01-12 23:00:00,1421.88506152823,312179024.548244
"62",2.19408053719716e+33,1.03610862905821e+42,41749568889835716608,2023-01-13,1416.57955556831,312428849.754228
"63",2.19410875228424e+33,1.03614362817339e+42,40485797141429616640,2023-01-13 01:00:00,1407.22264768647,310975929.195204
"64",2.19412981871698e+33,1.03615975995234e+42,40625594321282088960,2023-01-13 02:00:00,1406.51768671909,310844734.039229
"65",2.19414306819965e+33,1.03616567934722e+42,40519764793456926720,2023-01-13 03:00:00,1408.69046902762,310966622.781256
"66",2.19416308549273e+33,1.03617082351765e+42,4.1828137832418e+19,2023-01-13 04:00:00,1414.31245207419,311074754.466088
"67",2.19416687700493e+33,1.03617771966363e+42,41832748288253919232,2023-01-13 05:00:00,1411.68474553172,310939557.66683
"68",2.19419767009499e+33,1.03620756832273e+42,42313261853638328320,2023-01-13 06:00:00,1406.73283808655,309954659.453891
"69",2.19423078853237e+33,1.03622557008857e+42,42891844738765307904,2023-01-13 07:00:00,1410.15414859666,310657438.669196
"70",2.19425257931091e+33,1.03624396294425e+42,4.2989595748421e+19,2023-01-13 08:00:00,1408.32937899481,310792633.215247
"71",2.1942583593589e+33,1.03624755933395e+42,43067347529408692224,2023-01-13 09:00:00,1408.65331331701,309668943.496612
"72",2.1942699014182e+33,1.03625145120299e+42,44069818818199642112,2023-01-13 10:00:00,1410.9803818005,310927957.136802
"73",2.19433374574181e+33,1.03628921988982e+42,43110493009195737088,2023-01-13 11:00:00,1415.95990182637,311285989.052428
"74",2.19435466739431e+33,1.0363139898327e+42,44116050446127472640,2023-01-13 12:00:00,1409.74752141672,311295345.961645
"75",2.19436568425422e+33,1.03632893766002e+42,43256066547991592960,2023-01-13 13:00:00,1405.33182563753,310834726.779968
"76",2.19437943695655e+33,1.03634066841276e+42,42497580725634531328,2023-01-13 14:00:00,1404.11055627341,309025931.903332
"77",2.19441762807488e+33,1.03635641374001e+42,42988296241050787840,2023-01-13 15:00:00,1410.9496567578,309460513.003848
"78",2.19455910503883e+33,1.03643895200272e+42,24748723253571129344,2023-01-13 16:00:00,1421.94738654559,308955424.21928
"79",2.19458637595932e+33,1.03647560424104e+42,4.2417407869282e+19,2023-01-13 17:00:00,1411.09519802558,308327893.849232
"80",2.19480323793309e+33,1.03661981336364e+42,3.8486330798947e+19,2023-01-13 18:00:00,1416.74668493074,307500454.812014
"81",2.19484352322481e+33,1.03664756961804e+42,3.9890747039111e+19,2023-01-13 19:00:00,1416.97078259642,307454338.946775
"82",2.19486203647938e+33,1.03665540757065e+42,24922713375743893504,2023-01-13 20:00:00,1420.2469194875,307123191.232933
"83",2.19492905986173e+33,1.03669263280966e+42,23174935689378242560,2023-01-13 21:00:00,1426.43764219927,307478958.96983
"84",2.19538594366399e+33,1.03696129240512e+42,12347908124941766656,2023-01-13 22:00:00,1455.11204076505,309481429.27131
"85",2.19578116277865e+33,1.03722589688099e+42,15757377325642936320,2023-01-13 23:00:00,1454.20610169362,298026163.230683
"86",2.19585136112426e+33,1.03727866915593e+42,23303883861359263744,2023-01-14,1451.26418542955,305811639.296784
"87",2.19679935912947e+33,1.03777153598519e+42,13594959319010779136,2023-01-14 01:00:00,1538.89311245847,308207903.620942
"88",2.19712775976113e+33,1.03796513367176e+42,15169520071169689600,2023-01-14 02:00:00,1552.23400399171,308199150.542572
"89",2.19739213816729e+33,1.03812504409219e+42,26958641212702576640,2023-01-14 03:00:00,1558.1249254698,314842875.542795
"90",2.19744750114187e+33,1.03816432418228e+42,23875670883160825856,2023-01-14 04:00:00,1555.49797097909,315913777.969287
"91",2.19748922164649e+33,1.03819419444835e+42,29898378472495927296,2023-01-14 05:00:00,1553.31607116591,315387382.415734
"92",2.1975626792799e+33,1.0382502718188e+42,27629678814564601856,2023-01-14 06:00:00,1547.20525512187,314402414.827337
"93",2.19760531124931e+33,1.0382659551344e+42,2.2192478694721e+19,2023-01-14 07:00:00,1555.68598735826,315782974.413802
"94",2.19764245139067e+33,1.03829312665575e+42,28499708223640502272,2023-01-14 08:00:00,1553.32652084054,314530361.264746
"95",2.19773189191395e+33,1.03833624369982e+42,22166469504423665664,2023-01-14 09:00:00,1563.52249027135,313909499.742164
"96",2.19803606797467e+33,1.03859452242976e+42,22683809280822489088,2023-01-14 10:00:00,1521.88971590687,308745033.344257
"97",2.19810660421196e+33,1.03864052169222e+42,24159205859447521280,2023-01-14 11:00:00,1522.25866398245,308618158.063731
"98",2.19820031474755e+33,1.03868919310868e+42,40389431694678581248,2023-01-14 12:00:00,1530.99210834585,309420848.289865
"99",2.19826806112051e+33,1.03872153901988e+42,40712567652410327040,2023-01-14 13:00:00,1539.33462434021,310093328.5552
"100",2.19831636893074e+33,1.03876317059276e+42,41126060150224240640,2023-01-14 14:00:00,1532.83469316079,310217908.048312
"101",2.19845059786189e+33,1.03886632793311e+42,24943852707590557696,2023-01-14 15:00:00,1522.40188626475,309425081.144879
"102",2.19850508239409e+33,1.03889658832741e+42,70370689866481459200,2023-01-14 16:00:00,1525.46258879859,310361423.123116
"103",2.19854649934419e+33,1.0389199996644e+42,26661722923294724096,2023-01-14 17:00:00,1528.05968463135,311545545.264876
"104",2.19858884390388e+33,1.03894571035047e+42,26663553046600163328,2023-01-14 18:00:00,1529.41670440431,311906924.040428
"105",2.19862371592036e+33,1.03896402726848e+42,42404300445773889536,2023-01-14 19:00:00,1532.58413609539,312719551.872097
"106",2.19865466378031e+33,1.03898809966486e+42,2.6938753282843e+19,2023-01-14 20:00:00,1529.8233904894,313258971.656028
"107",2.19867684755984e+33,1.03899414774351e+42,41567507517216481280,2023-01-14 21:00:00,1535.74730183137,309171842.335538
"108",2.19871056741648e+33,1.03901299215019e+42,41734114100229111808,2023-01-14 22:00:00,1537.95895455474,309457269.531817
"109",2.19877815904601e+33,1.03903722439789e+42,25537506699415666688,2023-01-14 23:00:00,1551.85400687197,311162919.538091
"110",2.19884569219627e+33,1.03908269379567e+42,26864896912197181440,2023-01-15,1550.44183954266,311616227.948343
"111",2.19895463130742e+33,1.03918524145255e+42,27363966107963490304,2023-01-15 01:00:00,1528.23024629591,309878708.497921
"112",2.1990258522302e+33,1.03923086657265e+42,28002824369840201728,2023-01-15 02:00:00,1529.02644761578,311860243.13688
"113",2.19905183305129e+33,1.03925723850807e+42,28318354479723429888,2023-01-15 03:00:00,1522.47193733496,312914506.089685
"114",2.19912433310957e+33,1.03929883694691e+42,28285457179512135680,2023-01-15 04:00:00,1526.65192839598,312782732.913445
"115",2.19913378484276e+33,1.03930521563856e+42,29619886912157130752,2023-01-15 05:00:00,1526.5141898232,312895173.349098
"116",2.19914646347026e+33,1.03931005747015e+42,29832479360436723712,2023-01-15 06:00:00,1528.94068131159,312106068.034086
"117",2.19915562107577e+33,1.03931969413473e+42,30791022613665787904,2023-01-15 07:00:00,1526.38601435733,313004672.711263
"118",2.19917957309177e+33,1.03933248169824e+42,85078082309642600448,2023-01-15 08:00:00,1528.43461376897,314101049.030168
"119",2.19920562621393e+33,1.03935806033644e+42,73423022620473597952,2023-01-15 09:00:00,1522.49551150645,313866099.682743
"120",2.19923984496937e+33,1.03936799441683e+42,31949694277939814400,2023-01-15 10:00:00,1531.24952666503,313899613.707641
"121",2.19925708059554e+33,1.03937879535543e+42,3.2245357805901e+19,2023-01-15 11:00:00,1531.57440434534,313530606.321129
"122",2.19927349592931e+33,1.03938643105275e+42,32323645262458056704,2023-01-15 12:00:00,1533.74460754304,314671218.320661
"123",2.19937461659632e+33,1.03945435107821e+42,32355906934643240960,2023-01-15 13:00:00,1532.56394839424,314693210.056448
"124",2.19939407279134e+33,1.03946827906387e+42,32361043918523879424,2023-01-15 14:00:00,1531.68153822051,314994526.785439
"125",2.19942139426799e+33,1.03947395479626e+42,31152760058217164800,2023-01-15 15:00:00,1540.24573028721,315200105.677217
"126",2.19954460071675e+33,1.03952986737984e+42,30317452892285317120,2023-01-15 16:00:00,1557.12621409956,317382006.863011
"127",2.19960012261e+33,1.0395804648883e+42,3.0826699285606e+19,2023-01-15 17:00:00,1546.4837821985,316733926.766792
"128",2.19968181457419e+33,1.03962463662217e+42,34064055521202610176,2023-01-15 18:00:00,1552.47858944451,316913522.323467
"129",2.1997517409372e+33,1.03967574513322e+42,34255374695813730304,2023-01-15 19:00:00,1548.31937451779,316356623.51982
"130",2.19983142421219e+33,1.03972405312985e+42,34078093557770723328,2023-01-15 20:00:00,1550.56087966834,316850551.904396
"131",2.19987538236653e+33,1.0397472969287e+42,31958017744369311744,2023-01-15 21:00:00,1554.20912262491,316137033.741355
"132",2.19989002131749e+33,1.03975852286786e+42,34820904096234627072,2023-01-15 22:00:00,1552.91546698446,316033641.563926
"133",2.19995930159403e+33,1.03979681513066e+42,30524289199051206656,2023-01-15 23:00:00,1557.51937202938,315536765.511932
"134",2.19998611380645e+33,1.03982074665477e+42,37468130752760315904,2023-01-16,1552.70789092984,315990661.85603
"135",2.20005776960623e+33,1.03985898345682e+42,36192141739272884224,2023-01-16 01:00:00,1558.32524305469,313711797.94494
"136",2.20022963865662e+33,1.03995487752335e+42,27851915292169089024,2023-01-16 02:00:00,1568.57535695082,313626040.554797
"137",2.20035983488739e+33,1.04003022235986e+42,2.646191771867e+19,2023-01-16 03:00:00,1573.59765379971,313019501.867392
"138",2.20039991333221e+33,1.04006196953538e+42,26450508347957829632,2023-01-16 04:00:00,1568.99503004427,311968498.670312
"139",2.20044788335446e+33,1.04008662839477e+42,26786710031195590656,2023-01-16 05:00:00,1573.31957177563,312145536.699107
"140",2.20049168548986e+33,1.0401091204129e+42,25822003702263341056,2023-01-16 06:00:00,1577.19846126841,312209205.579091
"141",2.20057704179225e+33,1.04017201961973e+42,27757119799032930304,2023-01-16 07:00:00,1570.9723862603,312416946.306657
"142",2.20064094792679e+33,1.04021983262921e+42,28088817278207746048,2023-01-16 08:00:00,1565.83043733476,313356454.848549
"143",2.2007481358704e+33,1.04032870770879e+42,29937824671644516352,2023-01-16 09:00:00,1537.65755286174,311745018.861773
"144",2.20078106794616e+33,1.04034038659913e+42,31352649970481807360,2023-01-16 10:00:00,1544.53618447355,312795721.439172
"145",2.2008025594453e+33,1.04035143261231e+42,31528008667189370880,2023-01-16 11:00:00,1546.55814514486,313821857.779246
"146",2.20082372155853e+33,1.0403689816016e+42,30468692436851884032,2023-01-16 12:00:00,1543.81865565063,312323894.468634
"147",2.20084438312229e+33,1.04038782238483e+42,30948690447812558848,2023-01-16 13:00:00,1539.93905944105,313746243.640789
"148",2.20087321169814e+33,1.04040065655334e+42,77152494260088586240,2023-01-16 14:00:00,1544.10534789548,314562485.799542
"149",2.20091571470877e+33,1.04043110581994e+42,32464111919018631168,2023-01-16 15:00:00,1542.02744495433,315201368.176544
"150",2.20103117462528e+33,1.04049601299061e+42,38533460242064801792,2023-01-16 16:00:00,1549.26365625512,315610647.094176
"151",2.2010842769529e+33,1.04052682656426e+42,37799640753406722048,2023-01-16 17:00:00,1551.71111349798,315923902.867714
"152",2.20117395509188e+33,1.04057159464881e+42,33699017878458310656,2023-01-16 18:00:00,1560.93058225003,317608779.125568
"153",2.20121847646639e+33,1.04058423237346e+42,2.6879884276729e+19,2023-01-16 19:00:00,1572.44950324908,318632915.916589
"154",2.20139649952949e+33,1.04067051881807e+42,18816879701765890048,2023-01-16 20:00:00,1591.55340359993,318297726.887062
"155",2.20146905958406e+33,1.04072224890185e+42,2.1844576783418e+19,2023-01-16 21:00:00,1587.05179512606,318521872.577644
"156",2.20157229171903e+33,1.04079660955072e+42,22070669964789297152,2023-01-16 22:00:00,1580.22046590353,311488660.58354
"157",2.201600924155e+33,1.04081378593424e+42,22688498727993278464,2023-01-16 23:00:00,1580.90015281126,314684023.855926
"158",2.20162526983396e+33,1.04083513541941e+42,27480251324891791360,2023-01-17,1576.52378325526,314079568.351126
"159",2.20172765095281e+33,1.04091539650151e+42,25691610198984249344,2023-01-17 01:00:00,1565.48472055409,311617969.645401
"160",2.20181026395603e+33,1.04098099316221e+42,27018147314006753280,2023-01-17 02:00:00,1556.46530054726,310440895.735029
"161",2.20184112333664e+33,1.04099349958555e+42,34796651481075744768,2023-01-17 03:00:00,1561.94829985686,311210263.713847
"162",2.20185891258744e+33,1.04100318946861e+42,2.8278888538527e+19,2023-01-17 04:00:00,1562.9839237851,311323969.332988
"163",2.20189912982243e+33,1.04102269493836e+42,25258187502207582208,2023-01-17 05:00:00,1567.44723213664,312183609.061555
"164",2.20191566637033e+33,1.04103096315713e+42,25258342421808107520,2023-01-17 06:00:00,1569.27502856445,312196411.464322
"165",2.20193541253369e+33,1.04105578963436e+42,35964077851830435840,2023-01-17 07:00:00,1559.9987767183,311824018.59019
"166",2.20196203899095e+33,1.0410689417464e+42,26993544944020758528,2023-01-17 08:00:00,1563.04770713938,311864174.481269
"167",2.20198987771515e+33,1.04107857974153e+42,25653623054942654464,2023-01-17 09:00:00,1569.10258932861,313090006.404969
"168",2.20200721514143e+33,1.04109561081353e+42,80923542203964735488,2023-01-17 10:00:00,1564.62071163437,313329763.400511
"169",2.20201550749245e+33,1.04110404851113e+42,4.3360405094738e+19,2023-01-17 11:00:00,1562.35013232202,313040199.213562
"170",2.20203913837201e+33,1.04110979560964e+42,26196779835890917376,2023-01-17 12:00:00,1569.15579686462,313014945.81806
"171",2.20207951570496e+33,1.0411348201346e+42,26355310366526689280,2023-01-17 13:00:00,1569.66167043344,313628128.985666
"172",2.20209968433603e+33,1.04114567626355e+42,2.6515563966209e+19,2023-01-17 14:00:00,1571.10760382943,313487332.361877
"173",2.20231543363802e+33,1.04126982156525e+42,21157827766856249344,2023-01-17 15:00:00,1580.05576906914,314078069.89736
"174",2.2024529158523e+33,1.04136845270758e+42,26444687408808673280,2023-01-17 16:00:00,1571.55497564045,311794378.613873
"175",2.20250819859207e+33,1.04140062041255e+42,93294003620508876800,2023-01-17 17:00:00,1573.73445895857,312883990.675874
"176",2.20254462668363e+33,1.0414148474075e+42,2.1291964805266e+19,2023-01-17 18:00:00,1580.24845162747,310208234.932295
"177",2.20264900558297e+33,1.04146383262215e+42,19262384880501837824,2023-01-17 19:00:00,1592.72343139825,311271494.203229
"178",2.20269150782517e+33,1.04149652773978e+42,87071459093244788736,2023-01-17 20:00:00,1588.16087493072,311303486.871275
"179",2.20272999582996e+33,1.04152437871882e+42,22245612853595586560,2023-01-17 21:00:00,1585.60246131792,310678223.344974
"180",2.20278139892773e+33,1.0415623613496e+42,21699700965342134272,2023-01-17 22:00:00,1581.53237699464,310127768.917471
"181",2.20280157339614e+33,1.04158565872687e+42,25872247578603732992,2023-01-17 23:00:00,1573.79621912353,308677618.053993
"182",2.20284043435107e+33,1.04162234499516e+42,27523024569211584512,2023-01-18,1565.05188218965,308511750.370571
"183",2.20288254557981e+33,1.04164054407471e+42,33412957509910675456,2023-01-18 01:00:00,1571.36487620899,308656754.516572
"184",2.20293738893006e+33,1.04166572536338e+42,29638524432072110080,2023-01-18 02:00:00,1579.22999,309310635.536344
"185",2.20300635099945e+33,1.04170037899124e+42,22754672297061105664,2023-01-18 03:00:00,1585.13477053924,310065849.877556
"186",2.20303663029073e+33,1.041722522521e+42,22075366887328272384,2023-01-18 04:00:00,1582.8664540743,309991076.936691
"187",2.20308709817211e+33,1.04175049878853e+42,21638235057829117952,2023-01-18 05:00:00,1585.75681585796,309186774.450295
"188",2.20311060532309e+33,1.04176373353536e+42,21211180969410445312,2023-01-18 06:00:00,1586.92489649951,309242427.938812
"189",2.20312447004651e+33,1.041780430923e+42,22166044472866140160,2023-01-18 07:00:00,1581.3727364502,311029914.015346
"190",2.20314580340466e+33,1.04179091408497e+42,21729701242750894080,2023-01-18 08:00:00,1583.26713243244,310962372.90824
"191",2.20318952928804e+33,1.04182857651912e+42,26779293106917498880,2023-01-18 09:00:00,1575.8831092491,311804804.813506
"192",2.2032191782312e+33,1.04184475907411e+42,81250012966310936576,2023-01-18 10:00:00,1577.80574122285,311486417.368695
"193",2.20322759485824e+33,1.04185622734337e+42,35373551960573165568,2023-01-18 11:00:00,1573.30049224528,311760460.758563
"194",2.20324369836957e+33,1.04186192442974e+42,93295733869362708480,2023-01-18 12:00:00,1576.62201870036,311894938.64303
"195",2.20328543906202e+33,1.04188248745246e+42,21612965624002748416,2023-01-18 13:00:00,1580.9049289098,311535112.421118
"196",2.20340159938447e+33,1.04193641475074e+42,19610580936253915136,2023-01-18 14:00:00,1595.22110772418,310584429.221466
"197",2.20363370319721e+33,1.04208416966843e+42,80430304118748561408,2023-01-18 15:00:00,1593.76437605026,310981670.205439
"198",2.2037775604144e+33,1.04223740377487e+42,25891441084926812160,2023-01-18 16:00:00,1548.81970461354,306583386.554777
"199",2.20439916072827e+33,1.04265811556936e+42,24728440355633176576,2023-01-18 17:00:00,1539.86593795515,305926618.013973
"200",2.20478592262164e+33,1.04290637458907e+42,24779063829932703744,2023-01-18 18:00:00,1540.71534273049,307108182.455912
"201",2.20490202433112e+33,1.04297876178229e+42,29850479708666163200,2023-01-18 19:00:00,1542.55737091485,307117185.440098
"202",2.2049379251833e+33,1.04300270580819e+42,29877022934812880896,2023-01-18 20:00:00,1542.07780797054,307220214.551452
"203",2.20505026013792e+33,1.04310746301928e+42,2.4875240983934e+19,2023-01-18 21:00:00,1520.184403019,305503293.107795
"204",2.20510567133785e+33,1.04313204683136e+42,28188330864300769280,2023-01-18 22:00:00,1528.37622118658,306837201.331536
"205",2.20516256107431e+33,1.04316673114772e+42,28453099143368437760,2023-01-18 23:00:00,1530.22163627952,305845078.435469
"206",2.20533786538239e+33,1.04330914767062e+42,21055778122703896576,2023-01-19,1512.29763194723,297293781.646992
"207",2.20543737733167e+33,1.04336895678772e+42,28596244161616240640,2023-01-19 01:00:00,1516.32083661689,306654573.986401
"208",2.20548201158281e+33,1.04339710198011e+42,28789300031589122048,2023-01-19 02:00:00,1517.14181120774,306788736.904272
"209",2.20551131925687e+33,1.04340659165102e+42,3.3696960615344e+19,2023-01-19 03:00:00,1523.98930208428,306857438.696851
"210",2.20553592561427e+33,1.04342025183893e+42,27654641635270918144,2023-01-19 04:00:00,1525.68734043222,306811873.947124
"211",2.2055559715074e+33,1.04342905070766e+42,28367201438494932992,2023-01-19 05:00:00,1528.7142299192,307212989.033155
"212",2.20558304661815e+33,1.04344908348622e+42,28402893956814307328,2023-01-19 06:00:00,1527.10412898805,307185370.965152
"213",2.2056055973512e+33,1.04345860824689e+42,28544662097196122112,2023-01-19 07:00:00,1530.78277407693,307222905.566028
"214",2.20561451064044e+33,1.04346756979133e+42,73440651751042408448,2023-01-19 08:00:00,1528.57895475683,308208592.993063
"215",2.20563047340689e+33,1.04347964105119e+42,38719351134375837696,2023-01-19 09:00:00,1527.43951965257,308503506.436062
"216",2.20565124846921e+33,1.04349378572303e+42,39147476263378542592,2023-01-19 10:00:00,1527.06955869898,308718162.604953
"217",2.20565816929916e+33,1.043502557217e+42,7.8766076694379e+19,2023-01-19 11:00:00,1524.10791949118,308107781.573379
"218",2.20567463840696e+33,1.04351972970218e+42,34203461150423781376,2023-01-19 12:00:00,1519.69470756951,306951271.979521
"219",2.20572096859233e+33,1.04355144414678e+42,30608535060357644288,2023-01-19 13:00:00,1518.88195536228,308700817.270256
"220",2.20577538582978e+33,1.04357808021249e+42,39996085594569564160,2023-01-19 14:00:00,1525.25091090436,309372588.945488
"221",2.2058418236075e+33,1.04361004635949e+42,30296391362810699776,2023-01-19 15:00:00,1533.31431110718,310021211.95051
"222",2.20591973339626e+33,1.0436611386758e+42,29456607862202552320,2023-01-19 16:00:00,1533.05219289019,309846686.516673
"223",2.20595169460657e+33,1.04368029320236e+42,32628333001471844352,2023-01-19 17:00:00,1534.1506805356,310533282.678705
"224",2.20598439438871e+33,1.04370952063169e+42,31732196983789125632,2023-01-19 18:00:00,1528.58953981358,309978877.558165
"225",2.20603892247926e+33,1.0437303924801e+42,30886215702814285824,2023-01-19 19:00:00,1538.92177347436,310635719.811871
"226",2.20611054539976e+33,1.04375708931904e+42,17038071870671697920,2023-01-19 20:00:00,1552.68969253858,312178541.268727
"227",2.20617091457684e+33,1.04378976517227e+42,17253064244489674752,2023-01-19 21:00:00,1557.32694338082,310357139.45387
"228",2.20623203345921e+33,1.0438442126099e+42,21107197075341774848,2023-01-19 22:00:00,1546.35450694938,311316015.520928
"229",2.20628391055704e+33,1.04387077777616e+42,19359152758744219648,2023-01-19 23:00:00,1551.34232086056,311883122.190909
"230",2.20631776853488e+33,1.04389179363867e+42,19304021253556248576,2023-01-20,1551.93894027818,311074871.023605
"231",2.20634862601449e+33,1.0439157370387e+42,21939959753204174848,2023-01-20 01:00:00,1549.0446724499,311323270.191331
"232",2.20638587634277e+33,1.04392865256383e+42,21564299193484926976,2023-01-20 02:00:00,1557.0034234308,312121753.656602
"233",2.20647825222683e+33,1.04399075485934e+42,29605999064717185024,2023-01-20 03:00:00,1554.55374389648,312680051.006034
"234",2.20649407199366e+33,1.04400203646478e+42,29610227527578255360,2023-01-20 04:00:00,1554.10058908455,312522823.197018
"235",2.20650621483785e+33,1.04401974112476e+42,4.4040882083088e+19,2023-01-20 05:00:00,1547.00731204919,312135966.099941
"236",2.20653066458085e+33,1.04403488787995e+42,44541333114759364608,2023-01-20 06:00:00,1547.47443479918,312234179.171579
"237",2.20654479673646e+33,1.04404766409789e+42,22659418048172720128,2023-01-20 07:00:00,1544.79261451051,312141773.62679
"238",2.20656785356265e+33,1.04405425599572e+42,30004792185331462144,2023-01-20 08:00:00,1550.81696466674,311944126.343731
"239",2.2065834422052e+33,1.04406441020392e+42,29639995119552200704,2023-01-20 09:00:00,1550.75128276194,311768467.894527
"240",2.20660243720782e+33,1.04407373862598e+42,28974119252895535104,2023-01-20 10:00:00,1552.84283355369,298156487.75022
"241",2.20661153315295e+33,1.04407980068628e+42,2.8969073047487e+19,2023-01-20 11:00:00,1552.27517434725,298276540.425766
"242",2.2066164092335e+33,1.04408584173126e+42,3.0019975062247e+19,2023-01-20 12:00:00,1550.18397277355,297965406.471645
"243",2.20664400469713e+33,1.04409139494406e+42,24301844343612301312,2023-01-20 13:00:00,1558.9607416286,297916196.13972
"244",2.20666356845068e+33,1.04411114216553e+42,28026825827192877056,2023-01-20 14:00:00,1553.77229629815,298398756.247939
"245",2.20671969971564e+33,1.04413762592867e+42,23689757439369617408,2023-01-20 15:00:00,1560.65108530545,283864890.344825
"246",2.20676604174481e+33,1.04416400565619e+42,17635643667295203328,2023-01-20 16:00:00,1563.01103840762,298862865.09588
"247",2.20694886203314e+33,1.04424965712716e+42,12583852481163233280,2023-01-20 17:00:00,1585.01326324495,299600297.120974
"248",2.20708584464583e+33,1.04432742115682e+42,14260839301824919552,2023-01-20 18:00:00,1591.05231279038,300645192.466203
"249",2.20715436763537e+33,1.04437020675465e+42,14603200077876543488,2023-01-20 19:00:00,1591.25390735647,300718326.453396
"250",2.20724222809393e+33,1.04441348091054e+42,13769179996933173248,2023-01-20 20:00:00,1600.09441003737,301166792.662118
"251",2.20781155560243e+33,1.04470954516867e+42,10588963216715593728,2023-01-20 21:00:00,1641.00386539952,302323313.28071
"252",2.20797463153834e+33,1.04481276353077e+42,12535590079407822848,2023-01-20 22:00:00,1638.01914623703,306027984.730753
"253",2.2082050675748e+33,1.04493409759575e+42,11641205846371522560,2023-01-20 23:00:00,1652.24206979296,306641576.129805
"254",2.20828775155796e+33,1.0449744731115e+42,13216102305266786304,2023-01-21,1659.79176016431,307236156.884606
"255",2.20841111438275e+33,1.04505439429939e+42,13435823786724241408,2023-01-21 01:00:00,1655.18900450292,306069969.789655
"256",2.20844531777472e+33,1.04507802026767e+42,14975604574757783552,2023-01-21 02:00:00,1652.9703245382,306077772.701216
"257",2.20848632446464e+33,1.04510849908106e+42,47206148816891723776,2023-01-21 03:00:00,1648.43670127485,305827183.233723
"258",2.20851099824485e+33,1.04512221621053e+42,1.11337980406255e+21,2023-01-21 04:00:00,1649.47406174899,328039028.646533
"259",2.20856587829672e+33,1.04515482246482e+42,20039878333366702080,2023-01-21 05:00:00,1649.99645615802,305500333.999873
"260",2.20860155651267e+33,1.04518114839452e+42,36875662716367757312,2023-01-21 06:00:00,1646.39666480182,305481153.816967
"261",2.20869585552054e+33,1.04522905699237e+42,15800175408790231040,2023-01-21 07:00:00,1653.57025480323,306398699.915577
"262",2.20870426016243e+33,1.04523577077233e+42,88583003617145733120,2023-01-21 08:00:00,1652.23372870385,306851965.698767
"263",2.20871974491509e+33,1.04525088654043e+42,30551667302340411392,2023-01-21 09:00:00,1647.7671414001,307134178.924709
"264",2.20878149750841e+33,1.04527091765253e+42,14789356470672668672,2023-01-21 10:00:00,1661.46231193248,307245762.883101
