Timestamp,Date (UTC),APY (%),RATE_TWAR (%),ETH Price ($)
1680519600,2023-04-03 11:00:00.000,2.9686,2.9682,1808.15
1680523200,2023-04-03 12:00:00.000,2.9581,2.9634,1803.43
1680526800,2023-04-03 13:00:00.000,2.9581,2.9581,1808.04
1680530400,2023-04-03 14:00:00.000,2.8958,2.9270,1794.50
1680534000,2023-04-03 15:00:00.000,2.8823,2.8891,1797.09
1680537600,2023-04-03 16:00:00.000,2.8803,2.8813,1795.32
1680541200,2023-04-03 17:00:00.000,2.8780,2.8792,1801.28
1680544800,2023-04-03 18:00:00.000,2.8858,2.8819,1833.28
1680548400,2023-04-03 19:00:00.000,2.8873,2.8866,1818.81
1680552000,2023-04-03 20:00:00.000,2.8755,2.8814,1781.62
1680555600,2023-04-03 21:00:00.000,2.8668,2.8711,1793.91
1680559200,2023-04-03 22:00:00.000,2.8650,2.8659,1806.22
1680562800,2023-04-03 23:00:00.000,2.8650,2.8650,1810.03
1680566400,2023-04-04 00:00:00.000,2.8688,2.8669,1804.99
1680570000,2023-04-04 01:00:00.000,2.7981,2.8334,1808.21
1680573600,2023-04-04 02:00:00.000,2.8133,2.8057,1809.34
1680577200,2023-04-04 03:00:00.000,2.8372,2.8253,1809.53
1680580800,2023-04-04 04:00:00.000,2.8371,2.8371,1805.87
1680584400,2023-04-04 05:00:00.000,2.8324,2.8348,1809.89
1680588000,2023-04-04 06:00:00.000,2.8278,2.8301,1818.32
1680591600,2023-04-04 07:00:00.000,2.8244,2.8261,1813.44
1680595200,2023-04-04 08:00:00.000,2.8244,2.8244,1823.58
1680598800,2023-04-04 09:00:00.000,2.8261,2.8253,1830.42
1680602400,2023-04-04 10:00:00.000,2.8261,2.8261,1833.55
1680606000,2023-04-04 11:00:00.000,2.8261,2.8261,1865.43
1680609600,2023-04-04 12:00:00.000,2.8397,2.8329,1869.49
1680613200,2023-04-04 13:00:00.000,2.8339,2.8368,1863.86
1680616800,2023-04-04 14:00:00.000,2.8339,2.8339,1865.34
1680620400,2023-04-04 15:00:00.000,2.8316,2.8327,1864.60
1680624000,2023-04-04 16:00:00.000,2.8514,2.8415,1866.14
1680627600,2023-04-04 17:00:00.000,2.8521,2.8518,1870.56
1680631200,2023-04-04 18:00:00.000,2.8588,2.8554,1864.09
1680634800,2023-04-04 19:00:00.000,2.8588,2.8588,1869.53
1680638400,2023-04-04 20:00:00.000,2.8598,2.8593,1878.71
